,ts,loc_id,item_id,user_id,is_clk
3135,3135,2,4,10,0
3136,3136,0,9,3,1
3137,3137,0,8,1,1
3138,3138,3,4,3,1
3139,3139,3,2,3,0
3140,3140,0,5,11,1
3141,3141,0,4,8,0
3142,3142,4,4,11,1
3143,3143,3,7,6,1
3144,3144,0,3,0,0
3145,3145,2,2,10,0
3146,3146,1,5,6,1
3147,3147,2,9,6,0
3148,3148,3,8,1,1
3149,3149,3,9,3,0
3150,3150,4,5,3,1
3151,3151,3,7,4,1
3152,3152,4,4,9,0
3153,3153,0,8,6,1
3154,3154,1,9,9,0
3155,3155,0,0,1,0
3156,3156,3,1,0,1
3157,3157,1,0,2,0
3158,3158,0,2,5,1
3159,3159,2,5,6,1
3160,3160,4,2,10,0
3161,3161,0,3,1,1
3162,3162,0,8,6,0
3163,3163,3,0,0,1
3164,3164,4,3,11,1
3165,3165,1,7,6,1
3166,3166,3,2,7,0
3167,3167,0,1,6,1
3168,3168,1,0,7,1
3169,3169,2,7,0,0
3170,3170,2,7,0,1
3171,3171,4,7,7,1
3172,3172,3,0,7,0
3173,3173,3,8,10,1
3174,3174,4,4,8,1
3175,3175,3,5,5,0
3176,3176,4,6,1,1
3177,3177,0,6,3,1
3178,3178,0,3,9,0
3179,3179,3,4,8,1
3180,3180,4,6,7,0
3181,3181,2,8,7,0
3182,3182,3,9,10,1
3183,3183,2,5,0,1
3184,3184,3,9,8,1
3185,3185,1,7,11,1
3186,3186,4,3,9,1
3187,3187,0,3,5,1
3188,3188,3,8,10,0
3189,3189,4,8,1,0
3190,3190,3,3,9,0
3191,3191,0,8,9,1
3192,3192,2,6,9,1
3193,3193,1,6,0,0
3194,3194,2,0,6,0
3195,3195,2,7,6,0
3196,3196,3,7,10,1
3197,3197,1,8,3,1
3198,3198,4,4,5,0
3199,3199,0,4,1,0
3200,3200,3,6,5,1
3201,3201,1,3,3,1
3202,3202,1,0,3,1
3203,3203,4,7,9,0
3204,3204,2,8,5,0
3205,3205,4,9,2,0
3206,3206,4,4,10,1
3207,3207,0,0,5,1
3208,3208,1,3,9,0
3209,3209,0,6,8,0
3210,3210,1,0,4,0
3211,3211,4,6,11,0
3212,3212,2,2,10,1
3213,3213,0,2,7,1
3214,3214,3,0,1,0
3215,3215,4,4,6,0
3216,3216,1,3,3,1
3217,3217,2,2,8,1
3218,3218,3,0,10,1
3219,3219,0,3,4,1
3220,3220,4,4,3,0
3221,3221,4,1,3,1
3222,3222,1,8,1,1
3223,3223,1,1,0,1
3224,3224,4,3,6,1
3225,3225,3,7,2,1
3226,3226,1,9,3,0
3227,3227,3,0,4,1
3228,3228,4,2,8,0
3229,3229,3,7,10,0
3230,3230,2,4,4,0
3231,3231,1,6,3,0
3232,3232,2,8,2,0
3233,3233,4,5,8,0
3234,3234,2,5,4,0
3235,3235,1,7,8,0
3236,3236,3,1,10,0
3237,3237,1,6,6,0
3238,3238,0,9,1,1
3239,3239,0,8,8,0
3240,3240,4,4,7,0
3241,3241,4,3,7,1
3242,3242,3,6,5,0
3243,3243,0,1,1,0
3244,3244,1,7,2,1
3245,3245,4,5,0,0
3246,3246,1,7,8,1
3247,3247,1,1,5,0
3248,3248,1,1,8,1
3249,3249,0,0,9,0
3250,3250,2,0,3,0
3251,3251,3,3,4,0
3252,3252,4,5,0,0
3253,3253,0,9,4,1
3254,3254,4,0,7,1
3255,3255,1,3,9,0
3256,3256,1,3,5,0
3257,3257,4,7,11,0
3258,3258,3,9,1,1
3259,3259,2,1,3,1
3260,3260,3,1,4,1
3261,3261,2,1,0,1
3262,3262,1,2,8,0
3263,3263,4,6,4,0
3264,3264,0,9,5,0
3265,3265,4,4,2,0
3266,3266,1,9,0,0
3267,3267,4,8,4,1
3268,3268,3,8,4,1
3269,3269,3,2,3,0
3270,3270,3,0,5,0
3271,3271,4,4,0,0
3272,3272,0,9,2,1
3273,3273,1,6,7,0
3274,3274,4,8,4,1
3275,3275,1,7,0,0
3276,3276,4,2,3,1
3277,3277,0,0,5,0
3278,3278,2,6,4,1
3279,3279,1,2,10,1
3280,3280,1,8,7,0
3281,3281,3,9,6,0
3282,3282,2,0,10,0
3283,3283,2,8,2,1
3284,3284,4,3,11,1
3285,3285,4,6,11,0
3286,3286,0,9,1,1
3287,3287,3,9,1,1
3288,3288,1,6,4,1
3289,3289,2,0,5,1
3290,3290,4,6,7,1
3291,3291,4,3,2,0
3292,3292,0,9,11,0
3293,3293,0,6,11,1
3294,3294,1,9,10,0
3295,3295,3,0,7,0
3296,3296,3,6,8,1
3297,3297,4,7,11,0
3298,3298,1,3,3,1
3299,3299,4,0,3,0
3300,3300,4,2,4,1
3301,3301,4,6,10,0
3302,3302,3,9,2,0
3303,3303,4,9,11,0
3304,3304,3,8,3,0
3305,3305,3,1,1,0
3306,3306,0,3,9,0
3307,3307,2,5,2,0
3308,3308,3,1,1,1
3309,3309,4,5,9,0
3310,3310,4,6,0,0
3311,3311,2,3,10,1
3312,3312,0,6,11,1
3313,3313,4,0,7,0
3314,3314,1,6,2,0
3315,3315,1,2,9,0
3316,3316,1,6,10,0
3317,3317,4,4,6,1
3318,3318,4,3,3,1
3319,3319,1,1,10,1
3320,3320,4,9,11,0
3321,3321,3,5,8,1
3322,3322,4,3,6,1
3323,3323,1,8,5,1
3324,3324,3,9,0,0
3325,3325,3,4,5,1
3326,3326,4,3,1,1
3327,3327,1,4,5,1
3328,3328,2,0,1,1
3329,3329,4,9,10,1
3330,3330,1,6,8,0
3331,3331,2,1,1,0
3332,3332,0,9,11,0
3333,3333,2,2,1,0
3334,3334,3,3,3,1
3335,3335,1,2,11,1
3336,3336,4,7,10,1
3337,3337,0,3,2,1
3338,3338,0,6,1,0
3339,3339,4,7,0,0
3340,3340,2,6,8,1
3341,3341,1,6,4,0
3342,3342,1,3,5,0
3343,3343,0,0,2,1
3344,3344,2,9,5,0
3345,3345,0,4,4,0
3346,3346,1,9,2,1
3347,3347,4,8,9,1
3348,3348,1,4,3,1
3349,3349,0,8,3,1
3350,3350,1,0,10,0
3351,3351,3,3,10,1
3352,3352,4,6,5,1
3353,3353,2,2,11,0
3354,3354,0,1,10,1
3355,3355,1,5,10,1
3356,3356,3,2,3,1
3357,3357,2,2,7,0
3358,3358,4,2,9,0
3359,3359,1,3,3,0
3360,3360,0,4,2,1
3361,3361,3,2,3,1
3362,3362,3,7,11,0
3363,3363,0,0,6,1
3364,3364,2,1,7,1
3365,3365,2,1,10,0
3366,3366,3,7,7,0
3367,3367,1,7,10,1
3368,3368,0,3,10,0
3369,3369,3,7,2,0
3370,3370,0,5,3,0
3371,3371,0,4,9,1
3372,3372,0,8,3,1
3373,3373,1,7,3,0
3374,3374,1,8,10,0
3375,3375,3,5,2,1
3376,3376,3,0,8,0
3377,3377,1,8,10,0
3378,3378,2,0,11,1
3379,3379,4,5,7,0
3380,3380,0,3,2,0
3381,3381,2,9,8,1
3382,3382,3,0,11,1
3383,3383,1,3,7,1
3384,3384,0,6,7,0
3385,3385,1,9,8,1
3386,3386,4,3,3,1
3387,3387,0,6,6,0
3388,3388,4,5,10,1
3389,3389,1,2,3,0
3390,3390,1,4,3,1
3391,3391,2,3,4,0
3392,3392,0,7,9,0
3393,3393,2,5,3,1
3394,3394,2,4,3,0
3395,3395,3,9,7,1
3396,3396,1,0,2,1
3397,3397,1,5,11,1
3398,3398,0,0,11,0
3399,3399,4,4,0,1
3400,3400,0,8,8,0
3401,3401,1,3,11,0
3402,3402,1,0,8,1
3403,3403,3,3,5,0
3404,3404,2,6,6,0
3405,3405,1,5,4,0
3406,3406,1,8,9,0
3407,3407,0,7,0,1
3408,3408,0,4,3,0
3409,3409,2,6,10,0
3410,3410,2,0,4,0
3411,3411,2,9,7,1
3412,3412,4,9,10,1
3413,3413,0,4,8,1
3414,3414,0,1,10,1
3415,3415,0,2,6,1
3416,3416,3,7,11,0
3417,3417,2,1,2,1
3418,3418,1,3,3,1
3419,3419,0,5,5,0
3420,3420,2,3,0,1
3421,3421,4,0,4,1
3422,3422,4,4,8,0
3423,3423,0,1,4,0
3424,3424,4,0,7,1
3425,3425,2,4,3,0
3426,3426,2,1,8,0
3427,3427,2,5,10,0
3428,3428,3,9,3,0
3429,3429,4,2,2,1
3430,3430,1,1,2,1
3431,3431,3,6,9,1
3432,3432,0,2,4,1
3433,3433,4,9,6,0
3434,3434,0,3,3,1
3435,3435,0,4,9,0
3436,3436,4,3,7,1
3437,3437,4,3,1,0
3438,3438,2,9,11,1
3439,3439,4,2,3,0
3440,3440,1,6,9,1
3441,3441,1,2,10,1
3442,3442,0,1,1,1
3443,3443,2,7,0,1
3444,3444,4,0,7,1
3445,3445,2,1,10,1
3446,3446,3,1,9,0
3447,3447,2,8,4,0
3448,3448,2,2,8,0
3449,3449,3,0,10,1
3450,3450,4,8,2,1
3451,3451,2,1,4,1
3452,3452,0,3,2,1
3453,3453,2,0,1,1
3454,3454,2,8,4,0
3455,3455,2,7,9,1
3456,3456,4,8,4,1
3457,3457,1,2,11,0
3458,3458,2,7,7,1
3459,3459,0,7,5,0
3460,3460,1,0,2,0
3461,3461,1,1,5,1
3462,3462,4,7,2,0
3463,3463,3,6,10,1
3464,3464,0,8,5,0
3465,3465,1,7,11,1
3466,3466,0,2,4,0
3467,3467,2,4,11,0
3468,3468,3,5,6,1
3469,3469,2,9,3,1
3470,3470,2,4,2,0
3471,3471,1,8,7,1
3472,3472,2,0,3,1
3473,3473,4,2,8,1
3474,3474,4,0,6,0
3475,3475,4,9,4,0
3476,3476,2,2,4,1
3477,3477,4,7,11,0
3478,3478,0,4,9,0
3479,3479,4,4,1,1
3480,3480,3,7,9,1
3481,3481,4,4,0,0
3482,3482,0,6,1,0
3483,3483,2,7,8,1
3484,3484,1,3,4,1
3485,3485,1,0,2,1
3486,3486,3,1,11,1
3487,3487,1,7,10,1
3488,3488,3,8,8,1
3489,3489,2,1,1,1
3490,3490,4,0,8,1
3491,3491,2,1,3,0
3492,3492,1,2,4,0
3493,3493,0,6,0,0
3494,3494,1,6,7,1
3495,3495,2,3,0,0
3496,3496,1,8,8,1
3497,3497,1,8,5,1
3498,3498,1,0,9,0
3499,3499,3,1,1,0
3500,3500,2,0,2,0
3501,3501,4,7,9,1
3502,3502,3,6,10,1
3503,3503,4,6,6,1
3504,3504,0,9,6,0
3505,3505,4,9,5,0
3506,3506,2,3,4,0
3507,3507,1,9,3,1
3508,3508,1,4,2,0
3509,3509,2,4,10,1
3510,3510,0,7,5,1
3511,3511,2,4,2,0
3512,3512,2,8,3,1
3513,3513,2,3,2,1
3514,3514,4,6,5,1
3515,3515,4,2,7,1
3516,3516,0,9,0,0
3517,3517,4,0,5,1
3518,3518,1,1,0,1
3519,3519,4,4,9,0
3520,3520,4,9,9,0
3521,3521,3,9,1,1
3522,3522,2,7,10,1
3523,3523,4,6,7,0
3524,3524,0,3,3,1
3525,3525,4,6,9,1
3526,3526,2,9,3,0
3527,3527,3,6,6,1
3528,3528,3,0,1,1
3529,3529,2,3,7,1
3530,3530,1,0,3,0
3531,3531,0,6,7,1
3532,3532,4,1,4,1
3533,3533,3,6,9,1
3534,3534,1,3,0,0
3535,3535,2,7,4,1
3536,3536,0,0,4,1
3537,3537,1,7,11,0
3538,3538,1,1,3,0
3539,3539,3,0,0,0
3540,3540,4,9,7,0
3541,3541,2,4,4,1
3542,3542,1,5,9,0
3543,3543,3,7,10,0
3544,3544,3,8,1,0
3545,3545,3,0,6,0
3546,3546,1,9,3,0
3547,3547,0,6,2,1
3548,3548,2,5,6,0
3549,3549,0,6,7,0
3550,3550,1,2,9,1
3551,3551,1,9,10,1
3552,3552,4,5,6,1
3553,3553,4,8,8,1
3554,3554,4,9,6,1
3555,3555,4,7,0,0
3556,3556,2,9,3,0
3557,3557,1,8,9,0
3558,3558,0,4,8,1
3559,3559,2,9,8,0
3560,3560,4,3,4,0
3561,3561,1,3,0,1
3562,3562,4,3,5,1
3563,3563,4,8,5,1
3564,3564,2,3,9,1
3565,3565,4,5,5,1
3566,3566,2,5,9,0
3567,3567,4,1,9,1
3568,3568,4,8,2,0
3569,3569,4,3,3,0
3570,3570,1,2,0,1
3571,3571,0,9,5,1
3572,3572,2,3,6,0
3573,3573,2,6,2,1
3574,3574,4,2,2,0
3575,3575,3,1,3,1
3576,3576,3,4,6,1
3577,3577,3,9,1,1
3578,3578,3,8,8,1
3579,3579,3,4,9,0
3580,3580,4,5,10,0
3581,3581,4,9,10,1
3582,3582,1,1,7,1
3583,3583,0,3,11,1
3584,3584,0,9,1,1
3585,3585,4,6,3,0
3586,3586,0,3,9,1
3587,3587,2,7,2,1
3588,3588,2,6,7,1
3589,3589,3,8,2,1
3590,3590,3,1,0,0
3591,3591,0,7,8,1
3592,3592,4,7,6,1
3593,3593,2,5,8,1
3594,3594,1,6,9,0
3595,3595,0,1,0,0
3596,3596,2,3,11,1
3597,3597,0,3,4,0
3598,3598,2,5,6,0
3599,3599,2,8,1,0
3600,3600,1,3,4,1
3601,3601,2,8,1,1
3602,3602,2,7,6,1
3603,3603,3,9,4,1
3604,3604,1,4,5,0
3605,3605,4,1,1,1
3606,3606,2,0,7,0
3607,3607,1,7,9,0
3608,3608,2,1,7,1
3609,3609,1,1,0,0
3610,3610,3,2,2,1
3611,3611,0,9,6,0
3612,3612,4,5,7,0
3613,3613,3,2,3,1
3614,3614,0,4,11,1
3615,3615,3,4,0,1
3616,3616,1,7,6,0
3617,3617,1,2,0,0
3618,3618,4,1,6,1
3619,3619,0,5,0,0
3620,3620,2,7,8,1
3621,3621,1,8,8,1
3622,3622,0,0,1,0
3623,3623,1,9,1,0
3624,3624,3,4,10,1
3625,3625,4,1,4,1
3626,3626,0,0,5,1
3627,3627,1,4,9,1
3628,3628,3,4,3,0
3629,3629,1,3,7,1
3630,3630,0,5,3,1
3631,3631,2,7,11,1
3632,3632,3,5,2,1
3633,3633,3,8,0,0
3634,3634,0,9,9,1
3635,3635,3,6,10,0
3636,3636,4,4,10,1
3637,3637,4,9,8,0
3638,3638,0,2,4,1
3639,3639,1,8,9,0
3640,3640,2,8,11,1
3641,3641,4,0,0,1
3642,3642,0,3,11,0
3643,3643,3,9,10,1
3644,3644,4,3,4,1
3645,3645,0,2,5,0
3646,3646,0,3,10,1
3647,3647,3,2,10,1
3648,3648,0,6,10,0
3649,3649,2,1,10,1
3650,3650,0,4,9,0
3651,3651,3,2,2,1
3652,3652,0,0,7,1
3653,3653,1,4,1,0
3654,3654,3,9,2,1
3655,3655,3,4,11,0
3656,3656,3,1,7,0
3657,3657,0,1,5,1
3658,3658,2,5,9,0
3659,3659,2,1,1,0
3660,3660,3,3,2,0
3661,3661,4,0,5,1
3662,3662,0,1,9,1
3663,3663,3,3,0,0
3664,3664,3,5,11,0
3665,3665,2,5,6,0
3666,3666,1,0,10,1
3667,3667,0,6,0,1
3668,3668,2,3,1,1
3669,3669,4,8,0,1
3670,3670,2,4,7,0
3671,3671,2,0,9,1
3672,3672,2,2,11,1
3673,3673,3,4,3,0
3674,3674,3,5,11,0
3675,3675,4,4,2,1
3676,3676,4,5,8,1
3677,3677,4,5,6,1
3678,3678,2,1,9,0
3679,3679,3,5,7,1
3680,3680,1,3,0,0
3681,3681,1,4,9,0
3682,3682,3,1,7,0
3683,3683,0,8,3,1
3684,3684,4,5,0,1
3685,3685,0,9,4,0
3686,3686,4,8,5,0
3687,3687,1,6,9,0
3688,3688,1,2,9,0
3689,3689,2,8,2,0
3690,3690,3,7,3,0
3691,3691,2,1,9,0
3692,3692,3,0,4,0
3693,3693,4,8,11,0
3694,3694,4,8,3,0
3695,3695,0,9,7,1
3696,3696,0,8,1,1
3697,3697,2,5,1,0
3698,3698,1,9,2,1
3699,3699,1,4,3,1
3700,3700,2,5,6,0
3701,3701,3,4,7,0
3702,3702,4,6,8,1
3703,3703,2,4,10,1
3704,3704,4,9,5,1
3705,3705,3,7,11,1
3706,3706,0,0,6,0
3707,3707,0,1,5,0
3708,3708,0,7,1,0
3709,3709,3,5,8,0
3710,3710,0,7,8,1
3711,3711,4,7,7,0
3712,3712,1,9,9,0
3713,3713,1,2,1,1
3714,3714,1,6,5,0
3715,3715,3,4,0,1
3716,3716,4,4,7,1
3717,3717,0,5,1,1
3718,3718,2,7,2,0
3719,3719,3,2,11,0
3720,3720,1,4,4,0
3721,3721,4,9,0,1
3722,3722,0,6,3,0
3723,3723,3,6,3,1
3724,3724,0,9,6,0
3725,3725,3,6,9,0
3726,3726,4,3,2,0
3727,3727,2,3,1,0
3728,3728,4,7,0,0
3729,3729,0,7,6,0
3730,3730,3,2,5,1
3731,3731,4,0,8,0
3732,3732,0,8,7,0
3733,3733,3,9,10,0
3734,3734,3,1,8,1
3735,3735,4,4,10,1
3736,3736,4,8,7,1
3737,3737,4,0,6,0
3738,3738,1,5,10,1
3739,3739,3,1,10,1
3740,3740,0,4,4,0
3741,3741,1,4,9,0
3742,3742,2,5,8,1
3743,3743,2,3,1,1
3744,3744,1,3,7,1
3745,3745,4,2,11,1
3746,3746,3,1,6,0
3747,3747,4,6,1,0
3748,3748,1,9,5,1
3749,3749,2,6,9,0
3750,3750,0,8,3,1
3751,3751,0,9,7,1
3752,3752,3,7,10,1
3753,3753,0,7,5,0
3754,3754,4,5,2,1
3755,3755,1,3,2,0
3756,3756,4,3,8,0
3757,3757,3,0,0,0
3758,3758,3,3,11,0
3759,3759,1,9,2,0
3760,3760,0,2,2,1
3761,3761,2,7,10,0
3762,3762,4,6,3,1
3763,3763,1,4,7,0
3764,3764,3,2,0,1
3765,3765,0,6,5,1
3766,3766,1,1,7,0
3767,3767,4,2,0,0
3768,3768,1,5,8,0
3769,3769,1,3,4,0
3770,3770,2,3,7,1
3771,3771,3,1,7,0
3772,3772,0,5,8,1
3773,3773,3,1,2,1
3774,3774,4,6,10,0
3775,3775,3,6,1,0
3776,3776,3,0,1,1
3777,3777,3,2,10,0
3778,3778,4,8,4,0
3779,3779,2,6,2,0
3780,3780,1,8,6,0
3781,3781,0,8,9,1
3782,3782,0,7,1,0
3783,3783,2,7,8,0
3784,3784,0,8,5,1
3785,3785,4,6,2,0
3786,3786,3,3,6,1
3787,3787,1,8,4,0
3788,3788,3,4,3,0
3789,3789,0,4,3,0
3790,3790,4,0,10,0
3791,3791,2,1,8,0
3792,3792,1,5,10,1
3793,3793,1,0,3,1
3794,3794,1,9,11,0
3795,3795,4,3,7,1
3796,3796,3,6,3,1
3797,3797,0,7,10,0
3798,3798,4,3,0,0
3799,3799,3,2,0,0
3800,3800,4,6,4,1
3801,3801,0,7,9,0
3802,3802,3,5,7,1
3803,3803,1,5,7,1
3804,3804,1,3,0,1
3805,3805,4,4,11,0
3806,3806,2,8,5,0
3807,3807,3,8,8,1
3808,3808,2,1,4,0
3809,3809,0,4,11,0
3810,3810,0,0,0,1
3811,3811,3,2,11,1
3812,3812,1,2,1,0
3813,3813,1,8,1,0
3814,3814,0,1,0,0
3815,3815,1,9,10,1
3816,3816,0,2,10,1
3817,3817,2,6,9,1
3818,3818,0,9,2,0
3819,3819,0,3,4,1
3820,3820,1,7,10,0
3821,3821,3,7,2,1
3822,3822,1,5,0,0
3823,3823,2,8,11,0
3824,3824,1,8,2,0
3825,3825,1,4,5,0
3826,3826,1,6,4,0
3827,3827,0,6,11,0
3828,3828,2,0,1,1
3829,3829,3,8,3,1
3830,3830,3,7,3,1
3831,3831,4,5,3,0
3832,3832,0,8,9,1
3833,3833,2,0,9,1
3834,3834,3,5,11,0
3835,3835,3,9,0,0
3836,3836,1,1,11,1
3837,3837,0,2,1,1
3838,3838,1,6,1,1
3839,3839,2,8,9,0
3840,3840,1,6,3,1
3841,3841,4,6,11,0
3842,3842,2,9,1,0
3843,3843,4,8,4,0
3844,3844,4,6,8,0
3845,3845,0,8,3,1
3846,3846,2,7,6,1
3847,3847,2,3,11,1
3848,3848,1,5,2,1
3849,3849,0,6,11,1
3850,3850,2,1,0,1
3851,3851,1,1,3,1
3852,3852,1,8,1,1
3853,3853,3,0,4,0
3854,3854,4,2,3,0
3855,3855,0,0,0,0
3856,3856,4,6,6,0
3857,3857,0,6,1,1
3858,3858,0,0,9,1
3859,3859,1,0,11,1
3860,3860,0,9,4,1
3861,3861,3,2,11,1
3862,3862,2,8,2,1
3863,3863,0,4,1,1
3864,3864,3,8,4,1
3865,3865,3,2,4,0
3866,3866,1,0,11,1
3867,3867,3,1,10,1
3868,3868,1,3,10,1
3869,3869,1,5,10,0
3870,3870,1,8,11,0
3871,3871,2,1,5,1
3872,3872,2,0,10,1
3873,3873,2,1,7,1
3874,3874,3,9,10,1
3875,3875,1,7,3,1
3876,3876,4,3,8,0
3877,3877,3,0,2,1
3878,3878,2,0,1,1
3879,3879,0,0,3,1
3880,3880,3,5,0,0
3881,3881,3,3,9,0
3882,3882,4,3,10,1
3883,3883,4,6,5,1
3884,3884,4,0,6,1
3885,3885,2,7,9,0
3886,3886,2,9,11,1
3887,3887,0,5,1,0
3888,3888,2,1,3,1
3889,3889,0,7,4,0
3890,3890,4,8,0,1
3891,3891,0,6,10,1
3892,3892,4,0,6,1
3893,3893,2,7,11,0
3894,3894,2,5,0,0
3895,3895,3,2,6,0
3896,3896,2,3,4,1
3897,3897,4,3,5,0
3898,3898,3,2,3,0
3899,3899,0,1,11,0
3900,3900,1,4,5,0
3901,3901,1,8,9,0
3902,3902,4,4,8,1
3903,3903,3,9,9,0
3904,3904,2,3,11,0
3905,3905,1,6,8,1
3906,3906,4,5,4,1
3907,3907,3,7,1,0
3908,3908,3,0,10,0
3909,3909,0,4,4,1
3910,3910,2,7,6,1
3911,3911,2,9,1,1
3912,3912,3,5,7,1
3913,3913,1,6,11,0
3914,3914,4,6,9,0
3915,3915,2,1,3,0
3916,3916,2,4,8,0
3917,3917,2,4,9,1
3918,3918,3,7,0,1
3919,3919,4,1,1,1
3920,3920,2,8,9,0
3921,3921,0,0,3,1
3922,3922,0,3,3,0
3923,3923,4,5,1,0
3924,3924,3,7,3,0
3925,3925,2,0,4,0
3926,3926,2,9,5,1
3927,3927,0,5,11,1
3928,3928,4,8,0,0
3929,3929,2,1,1,0
3930,3930,3,1,11,1
3931,3931,3,8,10,0
3932,3932,3,4,6,0
3933,3933,1,3,9,0
3934,3934,0,6,6,1
3935,3935,1,7,5,1
3936,3936,0,6,5,0
3937,3937,4,0,1,0
3938,3938,1,9,11,1
3939,3939,0,1,4,0
3940,3940,0,4,6,1
3941,3941,2,1,8,1
3942,3942,4,9,9,0
3943,3943,1,8,3,0
3944,3944,4,6,8,0
3945,3945,1,4,4,1
3946,3946,0,7,4,0
3947,3947,4,6,3,1
3948,3948,0,4,1,0
3949,3949,0,2,7,0
3950,3950,3,7,9,0
3951,3951,0,1,9,1
3952,3952,3,9,9,1
3953,3953,2,7,7,1
3954,3954,2,0,4,0
3955,3955,1,9,11,0
3956,3956,1,8,3,1
3957,3957,1,0,0,0
3958,3958,2,3,5,1
3959,3959,1,1,6,0
3960,3960,0,2,6,1
3961,3961,2,7,5,1
3962,3962,0,3,6,0
3963,3963,1,1,8,1
3964,3964,2,2,3,0
3965,3965,3,2,4,1
3966,3966,1,3,5,0
3967,3967,3,4,9,1
3968,3968,4,5,4,1
3969,3969,0,1,3,1
3970,3970,3,4,11,1
3971,3971,2,1,7,1
3972,3972,0,6,5,1
3973,3973,4,9,11,0
3974,3974,2,0,1,1
3975,3975,4,4,1,1
3976,3976,1,2,9,1
3977,3977,1,5,11,1
3978,3978,2,8,1,1
3979,3979,0,3,9,1
3980,3980,2,3,9,1
3981,3981,1,9,7,1
3982,3982,0,8,9,1
3983,3983,0,8,7,0
3984,3984,0,0,4,0
3985,3985,4,4,6,0
3986,3986,1,1,1,1
3987,3987,1,3,8,1
3988,3988,3,6,10,0
3989,3989,1,7,5,1
3990,3990,0,5,7,0
3991,3991,3,0,4,1
3992,3992,4,1,7,1
3993,3993,1,5,6,0
3994,3994,3,9,1,1
3995,3995,3,0,10,1
3996,3996,4,7,11,1
3997,3997,3,9,11,1
3998,3998,0,4,8,0
3999,3999,4,5,8,1
4000,4000,0,3,0,1
4001,4001,3,3,6,1
4002,4002,1,2,3,1
4003,4003,4,1,3,0
4004,4004,2,3,8,1
4005,4005,3,6,1,1
4006,4006,1,9,5,0
4007,4007,3,7,4,1
4008,4008,0,3,5,1
4009,4009,4,4,7,1
4010,4010,3,8,0,0
4011,4011,4,7,5,0
4012,4012,2,1,9,1
4013,4013,2,8,4,1
4014,4014,1,2,0,1
4015,4015,4,1,4,0
4016,4016,1,5,3,1
4017,4017,1,0,4,0
4018,4018,3,6,1,1
4019,4019,0,6,9,0
4020,4020,3,1,9,0
4021,4021,1,7,10,0
4022,4022,4,8,9,0
4023,4023,1,5,5,0
4024,4024,0,9,9,0
4025,4025,3,0,7,1
4026,4026,2,6,1,1
4027,4027,3,5,6,0
4028,4028,3,6,11,1
4029,4029,0,0,7,1
4030,4030,0,5,0,1
4031,4031,3,4,5,1
4032,4032,2,3,2,1
4033,4033,3,2,9,0
4034,4034,3,0,0,0
4035,4035,1,9,9,1
4036,4036,3,0,0,0
4037,4037,1,7,11,1
4038,4038,4,9,9,1
4039,4039,3,4,9,0
4040,4040,0,1,7,0
4041,4041,4,8,6,0
4042,4042,3,0,7,0
4043,4043,3,9,5,0
4044,4044,3,2,0,0
4045,4045,4,0,6,0
4046,4046,1,7,7,0
4047,4047,1,2,9,1
4048,4048,2,3,10,0
4049,4049,0,7,8,0
4050,4050,3,8,2,0
4051,4051,2,6,3,1
4052,4052,2,9,5,1
4053,4053,3,7,11,1
4054,4054,2,1,10,1
4055,4055,3,2,3,0
4056,4056,1,7,10,1
4057,4057,4,9,5,1
4058,4058,1,8,0,0
4059,4059,0,5,1,1
4060,4060,4,0,4,0
4061,4061,3,8,9,0
4062,4062,1,0,6,0
4063,4063,4,8,6,1
4064,4064,1,4,4,0
4065,4065,4,1,7,0
4066,4066,3,3,0,0
4067,4067,3,6,8,1
4068,4068,2,3,5,0
4069,4069,0,4,10,1
4070,4070,1,0,9,1
4071,4071,3,6,1,0
4072,4072,2,3,1,1
4073,4073,0,7,3,1
4074,4074,2,5,1,0
4075,4075,1,3,10,1
4076,4076,1,5,4,1
4077,4077,3,0,10,0
4078,4078,4,9,6,0
4079,4079,2,2,4,1
4080,4080,4,6,4,1
4081,4081,0,5,4,0
4082,4082,3,9,6,1
4083,4083,2,4,2,0
4084,4084,0,9,9,1
4085,4085,4,3,11,0
4086,4086,4,9,10,0
4087,4087,2,5,0,0
4088,4088,0,9,2,0
4089,4089,4,7,11,0
4090,4090,4,6,1,0
4091,4091,0,6,5,1
4092,4092,1,8,11,0
4093,4093,1,4,10,1
4094,4094,1,8,8,0
4095,4095,2,7,8,1
4096,4096,0,2,3,0
4097,4097,1,7,10,1
4098,4098,2,7,3,0
4099,4099,4,0,7,1
4100,4100,0,2,5,0
4101,4101,0,7,3,1
4102,4102,2,5,4,0
4103,4103,4,1,2,0
4104,4104,2,8,3,0
4105,4105,3,1,0,1
4106,4106,3,4,1,1
4107,4107,3,5,10,0
4108,4108,4,7,10,1
4109,4109,2,4,3,1
4110,4110,0,7,1,1
4111,4111,1,5,0,1
4112,4112,2,5,11,1
4113,4113,3,5,7,0
4114,4114,4,0,8,1
4115,4115,1,9,3,1
4116,4116,1,6,6,1
4117,4117,2,2,7,1
4118,4118,4,0,8,1
4119,4119,0,4,1,1
4120,4120,1,1,0,1
4121,4121,4,0,0,1
4122,4122,2,8,5,0
4123,4123,3,3,0,1
4124,4124,4,0,7,0
4125,4125,4,3,3,0
4126,4126,0,2,2,1
4127,4127,3,1,4,1
4128,4128,3,5,4,1
4129,4129,3,5,10,1
4130,4130,3,7,11,1
4131,4131,2,8,7,0
4132,4132,2,6,9,1
